ID	OriginalText
9a1fe491960a17db	I was looking for Fang Chengshi!
cbc825419a5b1ca4	Deal 110% damage and increase Trash Talk chance by 2 stacks (58%), up to 6 stacks.
0052c4bdf26ca60c	Cheating
bc550f1c73f4fb12	Mystic Skills
30ff85b7b3232588	The River Deity arises, the Loong King descends...
a19611fa41404dc0	Life and death have boundaries; playing with sleep puppets is forbidden. \nThough Hollow Vale Disciples bear poisoned bodies, their hearts are kind. Transforming the living into Sleeping Puppets is an ironclad sect rule. Those who experiment on themselves are exempt.
c89b030e49c1bc17	I’ll start with a strong strike, adding force—
3a6271e19bea6d59	I hope there will be someone who understands me and knows my worries.
5a84b3e8b9df975a	Gardenia... indigo... hmm, what else did the master say?
0000000000000000	
0000000000000000	
64e3b4c55bbbb2ff	"Ask about the ""title of Hua Jieyu"""
ead3dd230df40515	My seniors always say I'm unlucky.
c30364e0dd75b31e	"The first player may choose any combination of cards to play, and must #Ydeclare the cards played#E, for example: ""2×3"". When declaring, a player may #Gbluff#E by announcing a #Gdifferent#E card value, or #Gtell the truth#E to #Gavoid being challenged#E."
686bf6432e816438	Complete the Main Story Heaven Has No Pier.
87970eed557b7d33	But how can a frog in a well claim to know the full expanse of the sky?
aeed7ae6844019b4	Ghost, scared...
b84d70121fb3a04c	This year, the village god has given us good weather, with both sun and rain, it’s good.
0a4c2f5be0472acd	This tea… smells odd. Almost like that Netherworld Wine…
f7359fd0cf4d2539	Madiao Cards
e1b72913266454b4	Defeat any #8c5823World Boss#E with your Partner
8db7e1b592029bf0	The Lunar Goddess Li Zhenzhen, born blind, developed this unique mystic skill that temporarily blinds her opponents. This skill made her a legendary and unerring assassin.\nHowever, three years ago, Li Zhenzhen mysteriously disappeared, and the technique vanished with her.
b45b44dd94b9144d	Braised Pork Belly Slices is said to have originated from ancient sacrificial rites. After the rites, the sacrificial meat will be cut into rectangular chunks, tied with cattail or rush grass into bundles, and distributed to the participants to take home and braise in soy sauce, gradually evolving into the dish known today. Another folk tale traces its origins to the Oath of the Peach Garden at the end of the Eastern Han Dynasty. After Liu Bei, Guan Yu, and Zhang Fei took an oath of fraternity in the Peach Garden, Zhang made a dish of stewed pork. Though the story is not recorded in official history and is likely a later embellishment, it adds a colorful layer to the dish's legacy.
0000000000000000	
b5ee74d7d875f7a1	<Panacea Fan|781|#C|10301> Martial Art Skill <Cloudburst Healing|781|#C|10301|20301101>: Boosts the Healing from created Water Clone and restores extra #YDew#E.
2a38f61ff578fc08	I'll take you to the Scarlet Imports. You may pick anything you like.
bcf91f171fa4e40f	Inner Way
59694a96d1e55b2a	Heading north, crossing the Yellow River towards Yannan, thinking of having a drink with Zhu Gang Leader and Boss Feng.
aaacbab39db1e59b	You hear a peculiar rhyme sung by children near a house in Blissful Retreat's Flower Expanse. Listen closely and see what secret it might reveal.
a8d32fa267ceda5d	The moon rises, the moon sets, my home has a Treasure Basin...
421465a125c65201	"As the saying goes, ""Noble youths vie to bestow scarlet silk. All journeys lead to a single melody."""
0000000000000000	
0ff893679b1138e6	Unilateral Severance
f3d9284fc44dfb0d	Select one Mystic Skill Breakthrough material of your choice.
0000000000000000	
0000000000000000	
c4913199d2be0ea1	Ever-Normal Granary
0000000000000000	
0000000000000000	
0000000000000000	
0dfc8aeef1a5d28e	Reduce the Cooldown of <Storm Roar|781|#C|20103|20103101> to #Y16#Es.
0000000000000000	
fe13eca98ab3eb4b	Dismantle level 55 gear
91f35889ffd83547	False Accusation: You have been falsely accused.
a341a5d8e3bc2f6b	Gain a Martial Art effect based on your current Blade Weapon.: \n     Sword: #Y10%#E chance to apply one stack of #YBleed#E to the target when dealing Affinity DMG. \n     Spear: Attacks ignore #Y12.5%#E of target's Physical Defense. \n     Dual Blades: After a Perfect Dodge, increases the next Martial Art Skill damage within #Y8#E seconds by #Y25%#E. \n     Mo Blade: Increases the Critical DMG of Charged Skills and Parry Counter Skills by #Y20%#E. \nThe Martial Skill of Sword has a 10-second cooldown, while Dual Blades' Martial Skill has a cooldown of 25 seconds.
0000000000000000	
0000000000000000	
bbb7efd8bdb0841f	Interact
0000000000000000	
a905ffb764c1e4ec	They stopped you from entering the shrine earlier, which makes it even more suspicious. Pretend to leave and return at night to investigate.
0000000000000000	
0000000000000000	
ae0f2d69286226fb	Rest your horses! We have premium fodder!—Guest, are you stopping here to go up the mountain? Take care of your carriage here!
199b44142766a6b5	Inner Way
85a694331c5fe747	Exploration Reward
c3af11558428f7fa	Exploring or battling with friends in co-op rooms earns you #YIntimacy#E and #YAdventure Slip#E.\n#YIntimacy#E increases your Intimacy Level, unlocking friend interactions and Intimacy item purchases.\n#YAdventure Slip#E can be exchanged for supplies at the Fellowship Shop.
a8f2bc50a55c45be	Madiao Cards
0c257a009ede78c0	Inner Way: Sword Horizon
c9081d032d7d3f20	Complete Quest
43a7d933069a2b50	Evaluating your chess skill...
7a8788301d96c24c	The healer suffers a significant Backlash upon healing.
3ba528207d11d353	"Tang Jingchou from the Kaifeng Prefectural Office intends to capture the thief known as ""Gold Pilferer."" Having learned that the thief ordered a takeaway of ""Willow and Chives"" from Shen's restaurant, Tang has devised a clever plan: disguise yourself as Shen, deliver the meal, and spring the trap."
0000000000000000	
e9cc21fad0d2f1f0	Shake the spear to unleash sonic waves, dealing light damage to nearby targets and #Jtaunting#E them. Grants #R40%#E #Jdamage reduction#E for #R20s#E and #JFortitude#E for #Y6s#E. Using this skill again grants #RUnrivaled#E, extending its transformation duration based on the damage you take while the Martial Art Skill is active.
0000000000000000	
283204317d3571e0	Red moves first.
f552981342520b62	From what I know, the Ferryman can be found in the #YForsaken Quarter, southeast of Kaifeng#E.
57b9644b0c21caf2	Halo Peak Jade Central Zone
3dd7383e9554c2db	<Martial Art Skill: Addled Mind> deals 10 bonus Qi damage. Gain Tenacity while casting this skill.
d6f105b624062cd1	Don't embarrass yourself, let's go!
b929157c0a5c5f9e	Press here to view all #HJianghu Legacy Quests#E.
812d5f53f491521b	Can be used for Inner Way Breakthrough or recycled for #Y2#E bookplates. Collect 5 bookplates to exchange for a random Tip.\n\n#DCurrent Effect:#E\n$P\n\n#DBreakthrough Preview:#E\n$N
9aece966ff06413f	What are you waiting for? Time to draw the bread!
c4233558e8c4fbcd	"Third Month, First Year of the Xiande Era\nAbstain from all evil, practice all good, and purify the mind. This is the teaching of the Buddhas. Master Miaoshan… (The remaining text has been torn away.)\n\nFourth Month, First Year of the Xiande Era\nToday, during Master's sermon at the Thousand Buddha Pagoda, divine radiance truly descended upon us… (The rest is smudged beyond legibility, with a furious scribble added below: ""Sorcery and deception, utterly vile!"")\n\nSixth Month, Second Year of the Xiande Era\n""The Master's audience before the Emperor has shaken the realm. The status of Mercyheart Monastery will never be the same. Could he truly be… a Buddha? (The following lines are aggressively overwritten with fresh ink—only broken phrases like ""collusion"" and ""scheming"" can be discerned.)\n\nSecond Month, First Year of the Jianlong Era\nSince the Master left the monastery, not a word has been heard. I fear the worst. Tomorrow, I shall depart to seek him.\n\nThird Month, First Year of the Jianlong Era\nMiaoshan—from start to finish, it was all a lie. ""Holy monk of the Dharma?"" A fraud, bloated on stolen reverence! Had I not uncovered these old letters, I might have died shackled to his deceit. Tian Ying ensnared me with Buddhist platitudes, turning me into his accomplice for years. My life, half-wasted! I will have vengeance.\nNow, recalling the ""Dharma"" that charlatan preached for over a decade, I feel only revulsion. The Twelve Nidānas? Fabrications. The Three Realms and Six Paths? Delusions! From this day forth: All that sings Buddha's praise I defy. All that Buddha abhors I will glorify. Why should clay idols lord over the living? If he could pose as a Bodhisattva… why not I?\n\nFourth Month, First Year of the Jianlong Era\nEven now, fools chant Amitabha and cling to Tian Ying's lies. Disgusting! Fortunately, Huiyong and his bandit-born brethren long despised Tian's faction. Together, we drove those swine out. Now, not a whiff of Buddhism taints Mercyheart Monastery. At last… peace!"
8c62c144b9950f61	Inner Way
bb7d88c328419d70	I found this near Huaixin Station. The Khitan envoys must have taken it.
d2d6414a3642e371	I'm not your—
dc8a499739565000	"You may have called me ""good sister,"" but I'm not one to go easy on sweet-talking little boys."
1779829f9b884e6d	"""Life is like the seasons—bloom once, fade once."" Those stories hidden in the ruins have led me across the seas."
0000000000000000	
0000000000000000	
0738f7e2dc96ea13	Attribute Inner Way
47b9704fce9820c8	You must really love my Braised Pork Belly Slices, huh, Young Master? I'll give you an extra big serving!
e7b5bd8c9681f3d9	Master
f4b317f36e107c8a	Control the secrets of Jianghu by recommending or withdrawing the intel provided by correspondents
dffea61ffac0b3af	"Who is ""Ha Ha""?"
6a58ebdf6e41f931	Sleeping Puppet
1be7daaae833d438	Can be used for Inner Way Comprehension.\n#HPassive Skill:#E The Charged Skill [Homeless Charge] from [Noname Sword] now additionally releases multiple sword qis.
0000000000000000	
073c73f2c5293c9b	Travelogue: Flower Expanse
4adcd542ca70c9c6	Shen Moxuan is a perfectionist—he demands ideal conditions and flawless verses when composing poetry. He's deeply frustrated that nothing he writes feels good enough. See if you can help him.
e6af10d0b9b851ef	"Seal of Continuance  ""First, slay the envoy. Then, drive a wedge between the Khitan and their allies."" To accomplish this plan, the Palace of Annals feigned hospitality to the Water Lady with a banquet, hiding ulterior motives. Yet the Water Lady saw through the trap halfway. One tried to leave, the other forced her to stay. Their struggle escalated to the summit of Moonveil Peak, where their colliding inner force shattered the Peace Bell. Amid the chaos, Tian Ying successfully stole the Water Lady's Scroll. Holding the Seal of Severance, he headed south to slay the envoy. Chu Qingquan, carrying the Seal of Continuance, returned north, awaiting a face swap."
412931e786240584	Inkbound Order Disciple
502116fd852ad0fc	Veteran
1dce9859fc76dcc2	and became heroes in the jianghu!
f13b358a88d47933	Excuse me, did you just mention the Bandit Couple?
df0d7a2cd37d15ac	Jin Bingcheng finishes his song and seems lost in thought.
ccc7085560b65276	Inner Way
0000000000000000	
0000000000000000	
7f5b5f7d55e25789	Noble youths vie to bestow scarlet silk. All journeys lead to a single melody.\nYear after year, the seasons slip by in laughter.\n\nXinyi, the Magnolia among Velvet Shade's Flower Messengers, is distinguished not by the Eight Elegances but by her financial acumen. Her skill ensures Velvet Shade's lasting prosperity and spreads its charm far and wide.
9dd64112a04326a5	Inner Way
b558285d7228dd13	Have the second one
0000000000000000	
0000000000000000	
49a7a3530db830e5	Farewell
91b45b8b1d2766e6	Will of Heaven Grand Prize
adce979254c235d0	Causing trouble at the Ever-Normal Granary, are you?
e2746807da405dfd	Red moves first. Capture the opponent's General to win.
2d8a91a378510993	You're not keeping secrets, are you?
3578939d8d2cbd48	Mystic Skills
0000000000000000	
9a223b12f2c8182a	Xiao Douzi
0000000000000000	
0000000000000000	
0e24df9bf9146284	Completing the encounter Local Lingo.
7293ce1f98faa841	Partnership
0000000000000000	
0000000000000000	
4fa16fc7556fb938	Vitality is required to cast Mystic Skills. Certain recovery actions have a #Y100%#E chance to grant #Y1#E bonus Vitality. #Y10%#E chance to gain #Y1#E bonus Vitality when you gain Vitality by attacking or taking a hit.
b1d11016e555ac44	No no, I don't mean it's a shame for you. It's a shame for me! With talent like yours, if you don't join us ande become a correspondent, I'll regret it forever!
15412327d0376571	Wait for developments
0000000000000000	
04a941a63564c933	Our wine uses the Red Sleeve Special's recipe from Heavenfall. Fancy a bowl?
df386991ce091e3e	Wait a moment, I’ll buy an Umbrella!
8847f2aba3509618	Expert
e91f7c9c05a43e5c	You cannot use Seeking Fate feautre due to violation of information rules.
0000000000000000	
0000000000000000	
1dc864e03c2740ff	Severe Bone Fracture
beaf64aac3dc1af1	Complete the Lost Chapter Legacy: Healer's Calling.
81400c5c808ca001	Bone Fracture
10ff786d4359933a	Watch the wind travel through the willow trees and the plums covered by snow at night.\nThe once innocent girl, now weathered by life's hardships, stood with her loved one atop the snowy peak\nand laid bare her heart at last.\nThe missing Inner Way that she was forced to study has been completed.\nThe plum in the snow finally sees the spring it has been waiting for.
56849bf61c2aad71	Whoa now, you been jabberin' all kinds a' nonsense! Guess I'll just have to let it slide.
0000000000000000	
0000000000000000	
0000000000000000	
0000000000000000	
adeadc7f069c4c02	Bone Fracture
31fe3509abaf3c95	The Cries Seem to Come from a Sand Pile Ahead—Try Using the Mystic Skill: Celestial Seize
23e29dcdf02e21a9	"The Ember of East is hosting the Heroes Assembly at the Revelry Hall. Go there to meet up with Big Zhao.\n#RComplete Kaifeng Main Story II: ""Gathering of Heroes—Investigation"" to unlock ""Jianghu Legacy Volume II: Shadows in Bloom.""#E"
0000000000000000	
0000000000000000	
aef21e4d31bc0c15	Ever-Normal Granary
444388c04e77aeb0	60% chance to increase Trash Talk chance by 39%, stacking up to 6 times.
87d011219bb5d846	Look over there!
0000000000000000	
39ba5264aa672e8c	
fc52650f4049974a	Complete [Inner Way Breakthrough 2]
3fe27db3e03158d5	Mythic
dd453aaef1e323c4	Half of Buddha's Light Jade fell from Ye Wanshan. \nWhen you picked it up, it felt like the Pagoda of Karma behind you collapsed. \nYou left the illusion.
79ff2f68fe54202e	When Sober Sorrow deals at least 5 hits to the same target within 3 seconds, it applies 1 stack of Spirit-Startling effect and the Wine Gu effect lasting 15 seconds: Damage taken from the effect source is increased by #Y5%#E.
2e6010bfad595568	Pick the early-blooming chrysanthemums and make chrysanthemum licorice soup for everyone!
a9a9eb3ae8a0739b	"Ask about the ""person who left the writing on the flower list"""
2185223048908c6f	You talk so fancy, how's a simple person like me supposed to get it?
0000000000000000	
1dcea06e4c79a2cb	Whoa now, you been jabberin' all kinds a' nonsense! Guess I'll just have to let it slide.
44627916370d1a30	[Event Rewards] Five Companions, One Jianghu.
7dfbb4f8b05fe088	Everyone in Hexi can look up and see the moon. \nWindswept Yumen Gate, where sand buries loyal souls. \nComplete specified unlock requirements to unlock #GHexi Jianghu Legacy Quest#E.
92a0332006ee01b9	Feeling tired? 
0000000000000000	
0000000000000000	
85175bff25e16269	"Before you stands a tombstone etched with the words: ""Tomb of the Colossus."" \nThe epitaph chronicles the deaths of the Colossi through the ages— \nEach Colossus, having fulfilled their duty to tame the waters, must fall by the hand of the next River Deity. It is the rite of passage—the trial they must endure."
0000000000000000	
0000000000000000	
0000000000000000	
cdd5dfc6f7d07a0a	The Eastern Herald headquarters is right up ahead, with correspondents going in and out all day long. If you want to find them, head straight to headquarters.
7f4356c68259c2cb	#YVitality#E is required to cast Mystic Skills. Certain recovery actions have a chance to grant bonus Vitality. After casting a Mystic Skill, part of Vitality consumed within a short duration will be refunded (Vitality refunded per cast cannot exceed a certain limit).
35614452608ed4a3	{} to cast Dual-Weapon Skill and switch weapon
7304bec02f9597cc	Eastern Herald, a Jianghu newspaper, was founded by Du Gantang, the owner of the Eastwind Pavilion. He has many correspondents working for him. They write about bizarre stories from all over the world to entertain its readers.
8765b36b7c0d6f1d	Evaluating your chess skill...
dbcb19bb915574b2	"A mischievous child, sworn enemy of ""Li Niu."""
0000000000000000	
0000000000000000	
d5fea462a6b7246f	A renowned disciple of the righteous Sect, driven to the brink by compassion yet clawing his way back from the abyss. He carries the weight of his sister's sacrifice and of the fallen brethren. While the Sleeping Puppet Calamity forged his fearsome reputation, it's the faint hope of curing the lethal poison within his veins that fuels his will to survive.
64774df43c1283cb	Madam Zhang, where's Brother Zhang?
3efbaff6e08d8cae	Loading...
a42a053dca4c5902	Ah Zhi, stop persuading him, just see if he can last three days.
2760c62c96fb0125	Wuliang Heavenly Lord...
ec97921c9e52a8d4	A few time-tested Inner Ways were scattered into fragments during inheritance. Collect all fragments to fully comprehend them.
f14f1d422e68cf0d	then within a hundred years, people everywhere will use paper currency
98f0df1e2574c07d	Make the acquaintance of the Old Friend: Zhao Weiye
483dc9eba48c7210	These Men, their mouths are unreliable, but their legs are fast!
5f11a4bea454f340	Thinly sliced quail dumplings! Steaming hot dumplings—
2cf2fbad6dcdf56e	By Encircling Lake, there's a peculiar individual. Though unharmed and fully mobile, he chooses to starve rather than take a single step.
6e92b8f53efc44ea	The dog seems to understand and calms down.
86b364b5870d8c60	Mu Laosan expresses gratitude and begins to ponder deeply.
aca0144f152d9e9c	Chrysanthemum Pancake
59f3db575bbc9e45	Seriously? With all that bragging, I thought he'd at least have some skill.
5b7c6530b65df1d3	Soak white cardamom, then brew it into this herbal drink. Its unique flavor is cool and refreshing.
6ab078d9120bb9b5	1st place ranking reward (River Deity Trial, Silkbind: Jade Path). Can be displayed in your profile.
fb7b6ee849a60886	The people on this street are all vulgar, and the tea they brew is unbearably common.
02784877f69919d9	The <Nameless Spear Art|781|#C|10202> Martial Art Skill <Qiankun's Lock|781|#C|10202|20102101> restores more Stamina upon use and the gained #YStamina consumption reduction effect#E is improved (Sprint and Charged Skills gain an additional reduction), and its duration is extended. Successfully hitting a target applies a lasting mark. Hitting a marked unit again restores Stamina.
1bc3d36ff2002108	Increases Qi Therapy by #G10.4%#E. Expires at the end of the turn.
2a81d6d19f47f312	Even worse! Sister Moth poured her heart into that painting, stroke by stroke. Do you know how long it takes to copy a single piece of art?
2baeb77b23cc1d66	This disease is contracted in extreme heat. #RThe success rate of Mystic Skill - Meridian Touch is decreased.
6f9df423f8b18951	Increase Charged Skill damage by #Y15%#E for #Y6s#E. Exclusive to #YStormbreaker Spear#E: Can trigger the #JPerception Skill#E of #YThundercry Blade#E's #YMartial Art Skill#E.
0000000000000000	
2f39c8f278be12ae	Universal Interaction - Mystic Skill
0000000000000000	
9bc24da670a2a6d7	Unlocks the hero title #e2e2e2Old Fox.
e237c4e5fda47278	It's ready
0000000000000000	
0000000000000000	
3ada92ec62b11d8c	Lu Sheng really wants to #Ytaste the unusual dish made by Yuan Tiantian#E. He's hoping someone can buy it for him. (If you succeed, you'll befriend him and receive weekly gifts.)
f90da77424b1d966	Qiu Yuehai seems to know many Mystic Skills, but only Meteor Flight is his true ultimate art. Since the Eight Talents parted ways, he has roamed Qinghe, watching the jianghu with detached amusement, yet secretly seeking the capable inheritor of his ultimate art.
22201d7de0eda6e2	Server upgrade is in progress, Inner Way is unavailable for now.
a81744ea39618d1c	Pancake spiced with scallion and ginger, most suitable for consuming before Wu hour. Dispels bodily cold and fortifies Yang vitality.
74dda74e4a6785d0	Briefly transform into Lucky Seventeen: Striking a target knocks them into the air. If the target is a player, they will #Rdrop one random Inner Way Manual#E, which cannot be retrieved for a short time (max one drop per 30s).\nTag! You're it!
ea8b3852cedd771d	Scroll of Mystic Skills
0000000000000000	
e3b6ad095a669d19	Qi Jia
5a7fc44774b4b808	Vitality is required to cast Mystic Skills. Certain recovery actions have a #Y100%#E chance to grant #Y1#E bonus Vitality. #Y10%#E chance to gain #Y1#E bonus Vitality when you gain Vitality by attacking or taking a hit; no bonus Vitality is rewarded when you gain Vitality by successfully deflecting an attack.
0000000000000000	
0000000000000000	
0000000000000000	
128c2c8929b48000	Mythic I
0000000000000000	
0000000000000000	
2af77368d9da5d9a	"A stamp and ribbon with Mozhou, Yingzhou, and Ningzhou written on it. \nIn the ""Old History of the Five Dynasties,"" The emperor led tens of thousands of troops and won the battle without firing a single arrow. \nAt the end of Shizong's reign, the Central Plains took the south without losing a single soldier, reclaiming the three regions of Yanyun, for a total of seventeen prefectures."
ea693127198036e7	Inkbound Order Disciple
27204b6a44edd019	Don't drink too much, be careful not to fall off the bridge!
5d117990b2141f24	Yimo
0000000000000000	
c0812ac4065dba94	I prepared a new lip rouge to dazzle everybody. But that night Sister Moth appeared wearing her new lip rouge too...
4fdb7e04dbf114ac	Ma Shenglu, a stall vendor in Riverside Station, cannot stop crying and has abandoned his business. Go inquire to trigger an encounter.
04748b5960f5359f	1. Complete Main Story, Side Story, Jianghu Legacy, or open chests to gain Enlightenment Points. \n2. Accumulate enough Epiphany Points to gain Talent Points. \n3. Use Talent Points to activate talents. \n4. Some talents require not only talent points but also meet unlocking conditions.
0000000000000000	
0000000000000000	
0000000000000000	
0000000000000000	
9f82b9b3ac28ff42	Unlocks Mystic Skill #YGolden Body#E.\nWith relaxed shoulders and upright posture, gain an indestructible Golden Body.
8716dfaf2c4a1eff	Exchange Collection
233d8cadf5cbd323	Casting a #HMartial Art Skill#E grants you one stack of #HJade#E. At 8 stacks, #HJade#E triggers a heavenly thunder to grant you #HThunder Enlightenment - Jade#E: for the next 10 seconds, you gain #HHyper Armor and 50% DMG Reduction#E, 0.5 Blossom every second, and 30% #HSpecial Skill#E damage increase.
92d27dabea3b2568	Huh? Did you sleep through the history lessons? The Twelve Golden Statue made by the First Emperor of Qin. Ahem, they were made by the Qiongqi Masters. They stood over 100 feet tall and are capable of both offense and defense. With them, the Qin Emperor secured his reign over the lands...
0000000000000000	
c2ddf61753e163ec	Scenario - Decoration
03322aeaf0f8db35	As disaster spreads in the absence of the River Deity, investigate the Eternal Solitude Hall to uncover his legacy of flood control.
d1d960b9d5bd7e2b	Hearts in Harmony
9bff67dbb0a40f1c	Used for Inner Way Comprehension.\n#HPassive Skill:#E When using the Martial Art Skill [Sober Sorrow] from [Heavenquaker Spear], the required combo count to enhance its effects is reduced from 5/10 to 4/8.
1b3884d73a93d247	{0} Quest
bd41ef9828c87bba	Tang Lubao expresses gratitude and begins to ponder deeply.
8bccac8057d2e19e	A tuft of strange yellow fur… Looks like it's from some animal. Could those monkeys near the Flower Expanse have left it?
5578d9656c8d2d36	"Dealing direct damage, deflecting, or performing a perfect dodge grant you one stack of #HUmbra#E. This effect can trigger once every 3 seconds. At 12 stacks, #HUmbra#E triggers a heavenly thunder to grant you #HThunder Enlightenment - Umbra#E, granting the following enhancement:\nReduce the Endurance cost of Strategic Sword's #YSpecial Skill ""Inner Balance Strike III""#E by 60%.\nIncrease the #Yhigh Bleed damage#E of Inner Way ""Sword Horizon"" 80% and retain 1 stack of Bleed after triggering the high Bleed damage."
c9281243efcd4a1e	A bet's a bet! Since we won this battle of words, hand over that Inner Way now.
3cb068c1ce42ef58	Defeat Powerful Enemy: Puppeteer - Overture once ({0}/{1})
4182dd8cd65fc1ad	[Inner Way Breakthrough] Upgrade an Inner Way of your Path to Tier 1
bdfef45a9c2e5623	Inner Way
73fa32cf4e944a6e	The perfect companion set for a warrior's journey! All for the low price of five hundred wen!
0000000000000000	
0000000000000000	
0000000000000000	
0000000000000000	
beee5c0547e6949b	Obtain Inner Ways
e97eda555c158310	The moonlight glows through pine trees, clear springs flow over stone. \nAutumn Dusk Dwelling sits by the water, a quiet mountain dwelling nestled in the Plainfield. Shen Yilun, Master of Grain, once offered a grand estate within the city by the Song court, declined it, choosing instead to reside here in solitude. \nKnown for his creed to keep the realm ever-normal, Shen advocated for building the granary, and emergency lending to aid the people. To the common folk, he was a man of deep virtue. Yet after surviving an assassination attempt during a southern inspection, he withdrew from public events, living in seclusion. It leaves one to wonder: can even the purest hearts lose their way?
00cc6b5605af5403	You count your coins
d2c2a9b90cc1a3f9	You're joking, right? Something tells me this isn't as simple as you say.
2a8908bbd6ed2b04	Where can I get the Tumi Flower Hairpin?
93955f32b1bc93bf	Common
722e9fbf1fd2d2fa	Well of Heaven Status Promotion Reward
b7c674d72ec6671c	Truant Students
3ef058a5bbe0c449	Have an article published in the World's Digest.
0000000000000000	
1c59319e959e80de	Casting a #HMartial Art Skill#E grants you one stack of #HUmbra#E. At 8 stacks, #HUmbra#E triggers a heavenly thunder to grant you #HThunder Enlightenment - Umbra#E: for the next 10 seconds, you gain #HHyper Armor and 50% DMG Reduction#E, your #HSpecial Skill#E costs 80% less Endurance and deals 20% more damage.
a58416af403b946a	"In 962 CE, Emperor Taizu visited Zhao Pu by night. Standing in wind and snow, they grilled meat over burning embers. There, they devised the strategy: ""First the South, then the North; first the easy, then the hard."""
f7d9d10c03976fbd	Heavy tension fills the air inside the granary before the protagonist can even begin discussing the redistribution of grain. \nSoldiers, fully armed and battle-ready, stand in grim silence. \nSuddenly, the main gate of the Ever-Normal Granary slams shut with a thunderous clang, and alarms pierce the stillness. \n—The entire city garrison inexplicably turns hostile, and they seem to want to kill the protagonist on the spot.
465722e8232a012f	Casting Exhaustion Execution skill restores HP based on the damage dealt.
0000000000000000	
87ed942b1f1b2cac	Chat
0ae1fd420cbd40c2	When <Special Skill: Greed Bane> and its Split Water follow-up attacks hit a staggered or controlled unit, <Martial Art Skill: Addled Mind> deals 10 bonus Qi damage in the next 2 seconds.
1a030ec51f23a4c6	Rumors say the River Deitys all came to the #HEternal Solitude Hall#E to quell the floods. Go there and search for this sword.
c842c99208cc33c7	"The Shuowen Jiezi explains: ""The character bo means a horse of impure color."" Among the Tuyuhun horses, those with such an uneven, bluish-mottled coat were called Qingbo, or Azure Piebalds.\nLegends say the Ganlong region produced fine ""Qin Horses"" as early as the Qin Dynasty. Later, the Tuyuhun people settled there to graze their herds. According to the Book of Sui, a myth tells of a Persian stallion that bred with a local mare near Qinghai Lake, producing a Cong colt that could run a thousand li a day. This legendary colt became known as the Tuyuhun Horse.\nMuscular and well-proportioned, the Tuyuhun Horse is strong yet gentle and easy to train. These horses are highly social, moving in herds led by a dominant stallion. With keen ears and sharp eyes, they are intelligent, alert, and fiercely loyal to both their kind and their master. Suited for riding and light draft work, they became one of the most common breeds in the Central Plains."
1eed22dd4a87d639	Lone Cloud Sect Master
1e5b9d1fb8f553c9	Grants Wound Balm and a small amount of Echo Jade.
8c58346f15b497e5	That parade line's longer than my pulled-noodles! Care for steaming hot noodles, sir? Add a stewed egg and get pickles for free!
45db0a7cc62268fb	[Ever-Normal Granary] does not support Co-op Mode. You will leave this area shortly
0000000000000000	
0000000000000000	
0000000000000000	
008e34cb3e41c764	The Masterminds
3715046d08125f7c	<Martial Art Skill: Bladebound Thread> deals 10 bonus Qi damage when it hits a non-defending unit.
6786a63717efad5b	Guests, take a look? These Four Treasures of the Study are all fine goods from Jiangnan.
45f72421ea396209	Sorry, you'll need to team up first.
0000000000000000	
0000000000000000	
bf35c0e50a02942b	Stay alert!
0000000000000000	
0000000000000000	
0000000000000000	
0000000000000000	
cd55c9f0e155d6a5	Deal #G180%#E damage and increase Trash Talk chance by #G2#E stacks (#G74%#E), up to #G6#E stacks.
8e424677139bda06	"Yiluo, a dancer of Velvet Shade, often performs this melody within Springseeker Pavilion, hoping to win the heart of her beloved. Impress her with your performance to earn the ancient pipa score ""Taiping Token""."
229c4635afdcfd15	Water falls from heaven and gathers in the well. \n#YNorth, east, south, and west. The Windlong zither's notes dwell.#E\nWhat you see is not always real. The blind trust what hearts tell.
08796c8bf257dd3d	Qinghe Exploration Reward
656271e58c2e8290	"The poison was received, and Qin did not realize it. \n""If the transaction fails, you shall make it up with your life."" I will keep the promise, please don't rush me. \nMidnight Blades Li"
bdde19be24647b0f	Increases the Endurance cost reduction to #Y20%#E after casting Nameless Spear's Martial Art Skill Qiankun's Lock.
d34fe62e44263c43	This one is for me...
41c87589d577dea5	*Sigh*... That punishment seems far too harsh. What trinket of that sorcerer's did you step on?
204fec0906e8fc0b	Reach Master I rank in 5v5 Arena.
0000000000000000	
0000000000000000	
025b620a20f24ce3	Trial Voucher: Dancing Among Flowers Hair
5ccf6af0935fe161	Good Horse, what were you fussing about last night?
44e3063a9ddf5993	Sizing you up...
cd48eaf913ca9862	"Use pose ""Yanyun Oath"""
96fd260e90d8405b	Is there really no method to cure the epidemic in the scrolls left by the Silver Needle elders... how could this be.
0000000000000000	
0000000000000000	
0000000000000000	
5106355abac0d7d0	Velvet Shade Disciples may #ffc89cform Partnership#E with multiple people at the same time.\nHowever, be careful not to be abandoned. If your Partnership is severed by another, you will lose #ffc89c-30#E Flower Point.\nCurrent Companions: #ffc89c{0}#E
